__label__sepakbola,"           - Tottenham Hotspur menciptakan comeback impresif untuk menahan Juventus 2-2. Tak sekadar menghidupkan peluang lolos, Spurs turut mengukir sejumlah torehan. Bertandang ke Allianz Stadium dalam laga leg I babak 16 besar, Rabu (14/2/2018) dinihari WIB, Tottenham memulai pertandingan dengan buruk. Alhasil, Juve mampu unggul dua gol lewat Gonzalo Higuain dam sembilan menit.  membalas melalui Harry Kane yang menambah koleksi golnya menjadi tujuh di Liga Champions. Tidak hanya itu, gol Kane memastikan berakhirnya rangkaian clean sheet kiper veteran Juventus Gianluigi Buffon yang berjalan di sepanjang 2018. Di babak kedua, Christian Eriksen melengkapi comeback Tottenham dengan mencetak gol penyama lewat tendangan bebas guna memaksakan laga berakhir seri. Spurs menjadi tim pertama yang sukses comeback di kandang Juve yang baru. Statistik lengkap dalam hasil imbang Juventus melawan Tottenham 2-2, yang dirangkum  : - Tottenham adalah tim pertama yang mampu membalikkan keadaan setelah ketinggalan dua gol di Allianz Stadium, sejak Juventus pindah ke sana pada 2011. - Juventus tidak terkalahkan dalam enam pertandingan kandang sebelumnya di Liga Champions melawan tim-tim Inggris. - Klub Italia itu gagal memenangi sebuah laga kandang Liga Champions setelah unggul dua atau tiga gol hanya untuk kedua kalinya. - Sebelum gol Harry Kane, Gianluigi Buffon tidak kebobolan selama 694 menit untuk Juventus dan Italia (terakhir kali kebobolan saat melawan Swedia di November). - Kane menyamai rekor gol yang dicetak seorang pemain Inggris di sebuah musim Liga Champions (tujuh gol), sejajar dengan Steven Gerrard di 2008/09. - Striker internasional Inggris itu telah mencetak sembilan gol dalam sembilan penampilan di Liga Champions -- yang terbanyak di antara pemain manapun setelah sembilan pertandingan. - Dele Alli telah mengirim 19 assist untuk Kane di level klub dan internasional. - Gonzalo Higuain telah mencetak empat gol dalam empat penampilan di fase knockout Liga Champions -- dua kali lebih banyak daripada 24 pertandingan fase knockout sebelumnya.                                                "
__label__sepakbola,"           - Manajer Tottenham Hotspur Mauricio Pochettino mengakui timnya belum selevel Juventus. Namun demikian, Spurs tetap mengincar kemenangan di leg pertama. Tottenham berjumpa Juve di babak 16 besar. Di leg pertama,   menantang Juve di Allianz Stadium, Rabu (14/2) dinihari WIB sebelum menjadi tuan rumah di leg kedua yang digelar di Wembley, awal Maret nanti. Ini akan menjadi pertemuan pertama di antara kedua tim dalam pertandingan kompetitif. Sejak 2016, Spurs dan Juventus dua kali bertemu di laga pramusim yang berakhir dengan masing-masing tim mengantongi kemenangan.  Bagaimanapun, Juve tetap sedikit diunggulkan dibandingkan Spurs. Juve memiliki jauh lebih banyak pengalaman dengan suksesnya mencapai dua final dalam tiga musim.  Akan tetapi, Spurs tak bisa dipungkiri sedang berkembang besar. Harry Kane cs di luar dugaan justru keluar sebagai juara grup yang dicapai dengan mengalahkan juara bertahan Real Madrid dan tim yang lebih berpengalaman, Borussia Dortmund. Spurs akan menjadi lawan tangguh bagi   Mengingat, Spurs tidak terkalahkan sejak dihajar Manchester City 1-4 di akhir Desember 2017 dan menjadi salah satu tim yang tidak terkalahkan di fase grup. ""Saya pikir Juventus adalah sebuah klub yang sangat besar,"" ucap Pochettino di  ""Kami tidak bisa membandingkan dengan Juventus, Juventus telah memenangi segalanya di dalam sejarah mereka dan di tiga musim terakhir Juventus bermain di dua final Liga Champions."" ""Tottenham memiliki sebuah tim yang masih muda dan kami sedang membangun sebuah proyek yang menyenangkan. Tapi saya pikir mustahil membandingkan Juventus dengan Tottenham."" ""Tentu saja mimpi kami mencapai level seperti Juventus. Kami harus berani, kami akan berusaha dan menang tentu saja dengan respek yang sangat besar untuk tim lawan. Bagi saya ini adalah sebuah permainan untuk dinikmati,"" sambung dia.                                               "
__label__sepakbola,"           - Kemenangan Paris Saint Germain (PSG) di duel Le Classique  harus dibayar dengan cedera yang dialami Neymar. Dengan waktu singkat jelang menghadapi Real Madrid, bisakah dia pulih? Pesepak bola termahal dunia ini harus ditandu keluar lapangan beberapa menit usai PSG mencetak gol pertama. Kaki kanan penyerang 26 tahun tersebut terkilir saat ia salah mendarat di atas rumput. Meski tanpa Neymar, PSG bisa menang telak atas Marseille dengan skor 3-0. Cedera yang dialami Neymar langsung membuat kubu PSG dan suporternya khawatir. Soalnya dalam waktu tak sampai dua pekan PSG akan menjalani laga sengit menjamu Real Madrid di leg kedua babak 16 besar Liga Champions. ""Pemeriksaan di ruang ganti menunjukan angkel terkilir. Saat ini kita akan melakukan pemeriksaan medis untuk mengetahui cedera ini,"" kata Pelatih PSG, Unai Emery, sebagai dikutip  .  Kendati begitu, Emery masih optimistis Neymar bisa segera pulih dan bisa diturunkan saat berduel dengan Real Madrid. Di leg kedua, PSG dihadapkan pada situasi sulit karena mereka harus membalikkan defisit 1-3 di leg pertama di kandang Los Blancos.  ""Kami akan menunggu pemeriksaan. Kami akan optimis, jika saya harus mengatakan hari ini (apakah akan diturunkan saat melawan Madrid), saya lebih suka mengatakan ya dan bersikap optimis,"" ujar dia. Sementara itu, Kapten PSG, Thiago Silva, mencemaskan rekan senegaranya itu. Neymar hanya punya waktu sembilan hari untuk waktu pemulihan jelang duel dengan El Real. ""Neymar mengalami bengkak pada pergelangan kakinya. Saya bukan dokter, tapi saya kira siap pada hari Rabu (saat PSG menghadapi Marseille lagi di Piala Prancis). Dia harus istirahat,"" ungkap Silva. PSG bakal kembali bertanding melawan Marseille di Piala Perancis, Rabu (28/2/2018) mendatang. Tim asal Paris ini kemudian akan menghadapi Troyes di Ligue 1, akhir pekan ini, dan menjamu Real Madrid pada 6 Maret mendatang.                                               "
__label__sepakbola,"           - Kemenangan Paris Saint-Germain atas Marseille di laga Le Classique harus dibayar mahal. Neymar mengalami cedera dan harus ditandu keluar lapangan. PSG tampil perkasa di hadapan Marseille di Parc des Princes, Senin (26/2/2018) dinihari WIB, dalam lanjutan Ligue 1. Gol-gol kemenangan PSG lahir lewat Kylian Mbappe, gol bunuh diri Rolando, dan Edinson Cavani. Kemenangan itu harus dibayar mahal oleh PSG. Neymar, yang mencetak satu assist dalam gol Cavani, harus ditandu keluar lapangan karena mengalami cedera di pergelangan kaki kanan pada menit ke-77. Pergelangan kaki Neymar cedera setelah dia mendarat dengan tidak pas. Pemain asal Brasil itu kemudian harus ditandu keluar lapangan dan tampak menitikkan air mata. Kapten PSG, Thiago Silva, menyebut kaki Neymar dalam kondisi bengkak. Kompatriotnya di timnas Brasil itu pun kemungkinan absen di perempatfinal Piala Liga Prancis melawan Marseille, Rabu (28/2/2018) malam waktu setempat. ""Neymar bermain dan dia berhak bermain. Saya bukan dokter, tapi saya tahu itu bengkak,"" kata Silva seperti dikutip dari  . ""Saya tahu dia tidak akan bisa bermain melawan Marseille di hari Rabu. Kami harus menunggu bagaimana dia pulih,"" Silva menegaskan.                                                "
__label__sepakbola,"           - Real Madrid akan bersua Juventus di perempatfinal Liga Champions musim ini.  akan menghadapi pemain yang begitu gemar membobol gawangnya, Cristiano Ronaldo. Undian Liga Champions, Jumat (16/3/2018) mempertemukan Real Madrid vs Juventus.  pertama digelar di Turin pada 3 April, lalu gantian  kedua di Madrid, 10 April 2018. Laga ini merupakan ulangan final musim lalu. Ketika itu di Cardiff, Wales, Madrid mengangkat trofi juara Liga Champions yang ke-12 usai mengalahkan Juventus 4-1. Cristiano Ronaldo menjadi bintang di laga itu. Ia memborong dua gol kemenangan timnya. Jauh sebelumnya, Ronaldo memang gemar merobek gawang Juventus. Seperti dilansir situs UEFA, ia sudah tujuh kali membobol gawang Juventus dari lima pertemuan. Gol pertama Ronaldo ke gawang Juventus terjadi fase grup musim 2013/2014. Ketika itu, memborong dua gol di Bernabeu untuk mengantar timnya menang 2-1. Di empat laga selanjutnya, Ronaldo pun tak pernah absen merobek gawang Juventus, dengan yang terakhir berbuah trofi. Jelang menghadapi Madrid, Juventus jelas harus mewaspadai Ronaldo. CR7 sudah mencetak 17 gol dan tiga assist untuk timnya dari 10 laga terakhir di semua kompetisi.  -----Dapatkan 10 merchandise menarik dari detikcom, dengan mengikuti                                                 "
__label__piala-dunia-2018,                                                                                                                                
__label__sepakbola,"           - Thiago Alcantara mengakui Manchester City tampil amat bagus saat ini. Tapi penampilan mereka tak cukup mengejutkannya. Cuma Lionel Messi yang bisa melakukan itu. Thiago punya keterikatan tersendiri dengan City dan Messi. City adalah tim yang kini ditangani mantan pelatihnya di Barcelona dan klubnya saat ini, Bayern Munich, yakni Pep Guardiola. Maka Thiago tentu tak asing dengan cara bermain City, yang kini menampilkan gaya yang Guardiola banget: sepakbola menyerang, penguasaan bola, umpan-umpan pendek, dan pergerakan cair. Sementara Messi adalah mantan rekan setim Thiago di Barcelona. City sejauh ini tampil mengesankan. Setelah memenangi Piala Liga Inggris, The Citizens dalam jalur bagus untuk mengangkat trofi Premier League. City sudah unggul 16 poin atas rival terdekatnya di liga, dengan sembilan pekan tersisa. Kans juara di Liga Champions juga amat terbuka. City sudah meletakkan satu kaki ke perempatfinal, usai menang 4-0 atas Basel di leg pertama. Leg kedua akan berlangsung Kamis (8/3/2018) dinihari WIB nanti. Satu-satunya gelar yang sudah terlepas musim ini adalah Piala FA. Bicara soal penampilan City, Thiago mengakui performa mereka amat bagus, tapi tak cukup untuk membuatnya terkesima. Baginya, sejauh ini hanya Messi yang bisa membuatnya kagum. ""City bermain menakjubkan, tapi saya tidak berpikir itu sesuatu yang wow. Hanya Messi yang bikin saya wow,"" ungkapnya kepada  . ""Barcelona, Real Madrid, City, ada banyak tim yang ingin Anda hadapi, tapi tak satupun yang membuat saya terkesan. Mereka adalah sekumpulan pemain, sama seperti kami."" ""Kami cuma perlu bertarung dan melihat siapa yang terbaik pada saat ini,"" imbuh gelandang asal Spanyol ini seperti dikutip                                                "
__label__sepakbola,"           - Meski Juventus gagal menang, Massimiliano Allegri masih cukup percaya diri timnya bakal lolos ke perempatfinal. Menang di markas Tottenham Hotspur memungkinkan. Juventus gagal menang meski sempat unggul dua gol dalam laga di Allianz Stadium, Rabu (14/2/2018) dinihari WIB, pada  pertama 16 besar Liga Champions. Sudah memimpin 2-0 di sembilan menit pertama,  mesti puas laga berakhir 2-2. Juventus sejatinya punya sejumlah peluang yang bisa mengantarkan mereka menang. Dua di antaranya adalah saat Gonzalo Higuain gagal menembak bola ke gawang dalam situasi serangan balik, kemudian eksekusi penaltinya menghantam mistar gawang. Dalam laga yang berjalan terbuka itu, Juventus mencatatkan lima tembakan tepat target seperti dicatat situs resmi UEFA. Sementara Spurs punya enam percobaan mengarah ke gawang. Pelatih Juventus Massimiliano Allegri mengungkapkan bahwa tekanan yang dilancarkan Spurs memang merepotkan. Karena hal itu Juventus mereka melakukan kesalahan yang berujung gol pertama Spurs. Dengan hasil ini, Juventus dalam posisi tak diuntungkan karena Spurs punya dua gol tandang. Meski demikian, Allegri masih percaya diri menang di Wembley pada leg kedua amat memungkinkan untuk Juventus. ""Itu adalah pertandingan yang bagus. Juve melakukan sejumlah kesalahan, itu tak terlepas dari tekanan mereka. Gigi Buffon membuat penyelamatan bagus. Kami lalu punya kans untuk unggul 3-0 dan kemudian gagal penalti,"" kata Allegri kepada ""Kami sejak awal tahu akan ada kesulitan-kesulitan, sekarang leg kedua akan jadi laga sekali dan kami akan mencoba menang. Normal saja untuk menghadapi sejumlah kesulitan. Setelah unggul 2-0, kami bermain terlalu dalam dan berhenti mengambil inisiatif."" ""Tapi sebagian dari itu juga dipengaruhi performa Tottenham. Sayang sekali kami tak menang, tapi kami punya segala yang dibutuhkan untuk lolos ke perempatfinal."" ""Tottenham adalah tim yang sangat mengandalkan fisik dan teknik. Terlepas dari satu penyelamatan Buffon, mereka tak punya peluang bersih apapun. Kami kehilangan bola saat mengeluarkannya dari pertahanan dan lalu kebobolan,"" imbuhnya seperti dilansir                                                "
__label__sepakbola,"           - Laga tandang di markas Borussia Dortmund di matchday 2 Liga Champions akan jadi tantangan untuk Real Madrid.   belum pernah menang di markas Dortmund. Madrid akan melawat ke kandang Dortmund di Signal Iduna Park pada Rabu (27/9/2017) dini hari WIB. Kedua tim bermodal hasil yang bertolak belakang di matchday 1. Dortmund tumbang di tangan Tottenham Hotspur, sementara Madrid menang meyakinkan atas APOEL. Madrid tentu ingin melanjutkan momentum usai kemenangan tersebut. Tapi menang di Signal Iduna Park bukan perkara mudah untuk Madrid. Enam kali tandang ke markas Dortmund, Madrid belum pernah sekalipun menang. Catatan Madrid kala bertanding di Signal Iduna Park adalah tiga kali imbang dan tiga kali kalah. Pertemuan terakhir di Signal Iduna Park yang terjadi di fase grup musim lalu berakhir dengan skor imbang 2-2. Rekor tersebut disadari betul oleh pelatih Madrid, Zinedine Zidane. Menaklukkan Dortmund di kandangnya sendiri pun jadi tantangan yang ingin dituntaskan oleh Madrid. ""Kami tak sabar memainkan pertandingan Liga Champions di stadion yang sangat spesial, di mana Anda bisa menghirup atmosfer Liga Champions,"" Zidane mengatakan seperti dikutip situs resmi UEFA. ""Sulit untuk bermain di mana saja, tapi benar bahwa kami tidak pernah menang di sini. Ini adalah tantangan untuk kami."" Hal senada juga diungkapkan oleh bek Madrid, Nacho Fernandez. Dia menyerukan tekad Madrid untuk mengakhiri catatan buruk di Signal Iduna Park. ""Kami tidak pernah menang di sana jadi kami ingin tampil bagus dan pulang dengan tiga poin. Kami merasa oke saat ini dan bersemangat untuk menampilkan yang terbaik,"" Nacho berkata.                                                "
__label__sepakbola,"           - Tottenham Hotspur sukses mencuri hasil seri dan gol tandang dari lawatannya ke markas Juventus. Hasil itu memberi Spurs rasa percaya diri menghadapi leg kedua. Spurs meraih hasil imbang 2-2 dalam pertandingan leg pertama babak 16 besar Liga Champions di markas Juve di Allianz Stadium, Rabu (14/2/2018) dini hari WIB. Di laga tersebut, Spurs sempat memulai dengan buruk. Mereka sudah tertinggal 0-2 saat laga baru berjalan sembilan menit. Namun Spurs bangkit di sisa waktu pertandingan. Gol dari Harry Kane di menit ke-35 dan tendangan bebas Eriksen di menit ke-71 menyelamatkan Spurs dari kekalahan sekaligus memberi modal gol tandang. Spurs akan gantian menjamu Juve di leg kedua di Stadion Wembley pada Kamis (8/3/2018) dini hari WIB. Punya gol tandang, Spurs optimistis dengan kans mereka untuk lolos ke perempatfinal. ""Tentu leg kedua akan jadi pertandingan yang sepenuhnya berbeda, tapi kami punya gol tandang dan saya yakin kami juga akan punya kesempatan di Wembley,"" Eriksen mengatakan kepada  . ""Kami menghadapi pertandingan dengan kepercayaan diri dan saya menantikannya,"" gelandang asal Denmark itu menambahkan.                                                "
__label__sepakbola,"           - Penyerang Tottenham Hotspur Harry Kane baru saja menyamai rekor pemain Inggris yang sebelumnya disandang Steven Gerrard seorang. Bedanya, Kane menorehkannya lebih cepat ketimbang Gerrard. Kane membantu Spurs bangkit dari ketinggalan dua gol di markas Juventus untuk meraih hasil akhir 2-2 dalam partai leg pertama babak 16 besar Liga Champions di Turin, Rabu (14/2/2018) dini hari WIB. Gol Kane di menit ke-35, yang saat itu memperkecil ketinggalan Spurs jadi 1-2, mengakhiri rentetan tak kebobolan kiper Juventus Gianluigi Buffon selama 694 menit. Itu juga merupakan gol pertama yang bersarang di gawang Juve pada tahun 2018. Gol tersebut merupakan yang ketujuh dari Kane di Liga Champions 2017/2018 sejauh ini. Untuk sementara, cuma Cristiano Ronaldo (sembilan) yang punya lebih banyak gol. Dengan tujuh gol itu pula Kane menyamai rekor Gerrard sebagai pemain Inggris dengan gol terbanyak di satu musim Liga Champions. Gerrard melakukannya pada musim 2008/2009. Yang membedakan adalah gol ketujuh Gerrard di ajang itu pada masa lampau baru lahir di partai leg kedua babak 16 besar, saat ia mencetak dua gol dalam kemenangan 4-0 Liverpool atas Real Madrid. Artinya, Gerrard menorehkan rekor tersebut di partai kedelapan Liga Champions musim 2008/2009. Atau partai ketujuhnya saat itu, mengingat Gerrard cuma duduk di bangku cadangan dalam partai terakhir fase grup Liverpool (vs PSV Eindhoven). Sementara itu Kane mencetak gol ketujuhnya di partai leg pertama babak 16 besar, alias lebih cepat satu laga daripada Gerrard. Laga lawan Juve sendiri merupakan penampilan keenam Kane di Liga Champions musim ini, setelah absen di matchday penutup grup (vs APOEL). Jika situasi dan kondisi memungkinkan, Kane pun berpeluang membuat sebuah rekor baru terkait produktivitas seorang pemain Inggris di Liga Champions mengingat Spurs setidaknya masih akan menjamu Juventus dalam partai leg kedua di Wembley pada awal Maret mendatang.                                                "
__label__sepakbola,"           - Juventus membuang keunggulan dua gol di kandang sendiri saat diimbangi Tottenham Hotspur. Hasil itu turut membuat leg kedua akan jadi seperti final buat Juve. Bianconeri memulai pertandingan leg pertama babak 16 besar Liga Champions dengan menjanjikan berkat keunggulan dua gol atas Spurs, Rabu (14/2/2018) dini hari WIB, ketika laga baru berjalan sembilan menit. Namun demikian, keunggulan Juventus lewat dua gol Gonzalo Higuain itu pada prosesnya sirna karena Spurs bisa membalas lewat Harry Kane dan Christian Eriksen. Juve harus puas dengan skor akhir 2-2 di kandang sendiri. Hal itu membuat La Vecchia Signora kini menggantungkan harapan untuk lolos dalam sebuah lawatan berat ke markas Spurs di Wembley pada partai leg kedua, yang dimainkan pada 7 Maret mendatang. Berat, bukan cuma merujuk pada hasil dalam laga dini hari tadi melainkan juga karena fakta bahwa Spurs belum terkalahkan di babak utama Liga Champions musim ini setelah melewati fase grupnya lalu dengan lima kali menang dan sekali seri. ""Ada dua laga untuk menentukan siapa lolos ke babak berikutnya Liga Champions. Penting untuk tampil dengan kecerdasan, karena Tottenham merupakan lawan berat yang belum terkalahkan tahun ini,"" ucap Direktur Juve Giuseppe Marotta kepada Mediaset Premium. Allenatore Juve Massimiliano Allegri pun tahu persis mengenai hal tersebut dan betapa pentingnya partai di Wembley mendatang. ""Kini akan seperti final di London,"" katanya seperti dikutip                                                 "
__label__sepakbola,"           - Manchester City jadi favorit di Liga Champions musim ini. Tapi Pep Guardiola menilai timnya itu belum apa-apa dibanding Barcelona, Real Madrid, atau Bayern Munich. Guardiola membawa City tampil begitu impresif musim ini. Setelah musim lalu gagal meraih trofi, melaju lebih baik kali ini. Di Liga Inggris, mereka memimpin klasemen dengan unggul 16 poin dari Manchester United di posisi dua. Dengan hanya sembilan pekan tersisa, City diyakini cuma butuh waktu untuk mengangkat trofi. Sergio Aguero dkk. sendiri sudah memastikan satu gelar di musim ini. Mereka sudah juara di Piala Liga Inggris dengan mengalahkan Arsenal 3-0 di final. Satu-satunya kejuaraan yang sudah terlepas adalah Piala FA.. Di Liga Champions, City sudah menginjakkan satu kakinya di perempatfinal. Pada leg pertama babak 16 besar, tim arahan Guardiola ini menang telak 4-0 atas Basel. Performa City yang begitu impresif membuat mereka menjadi salah satu favorit juara di Liga Champions musim ini, bersama dengan Barcelona, Real Madrid, Bayern Munich. Guardiola menilai timnya belum pantas disandingkan dengan tim-tim tersebut, terlepas dari hasil-hasil belakangan. Sebab Liga Champions menuntut mentalitas dan pengalaman yang berbeda. ""Saya pikir dari hasil-hasil pertandingan terakhir, tidak penting apakah di Liga Champions, Liga Primer, atau kompetisi lainnya, karena mereka cukup bagus, sehingga banyak orang mencoba melihat kami di level yang sama dengan Barca, Real Madrid atau Bayern Munich. Tapi kami masih merasa perlu bersaing dengan mereka,"" Guardiola mengatakan seperti dilansir  ""Kami belum sampai di titik itu (setara dengan Barcelona, Madrid, Bayern). Kami berada pada jalur yang sangat baik dan jika kami harus bermain melawan mereka, kami ingin siap menghadapinya,"" ia menambahkan. City sendiri akan gantian menjamu Basel di Etihad Stadium dalam leg kedua 16 besar pada Kamis (8/3/2018) dini hari WIB.                                                "
__label__sepakbola,"           - Massimiliano Allegri menilai Juventus tak seharusnya dikritik usai gagal menang atas Tottenham Hotspur. Menurutnya, Juve memang tak diunggulkan di laga itu. Juve hanya mendapat hasil seri saat menjamu Spurs di leg pertama babak 16 besar Liga Champions. Bertanding di Allianz Stadium, Rabu (14/2/2018) dini hari WIB,  dipaksa bermain imbang 2-2. Juve sempat unggul 2-0 lebih dulu lewat dua gol Gonzalo Higuain saat pertandingan baru berjalan sembilan menit. Namun Juve gagal menang setelah Spurs membalas lewat gol Harry Kane dan Christian Eriksen. Usai pertandingan, Allegri menepis anggapan bahwa Juve merupakan unggulan di Liga Champions. Karena itu, hasil imbang melawan Spurs tak seharusnya dibesar-besarkan.  ""Juventus tidak pernah jadi favorit dalam duel ini. Kami punya kemungkinan 50% sebelum pertandingan dan juga setelah pertandingan,"" Allegri mengatakan seperti diwartakan  . ""Memenangi Liga Champions adalah impian, itu target kami, tapi tidak mudah sama sekali. Anda melewatkan kenyataan. Juve bermain untuk menjuarai Liga Champions, tapi kami bukan favorit."" ""Setiap tahun kami bermain untuk mencapai final dan kami melakukan yang terbaik dan para pemain harusnya senang dengan performa mereka. Saya senang dengan para pemain. Tentu masih ada ruang untuk perbaikan."" ""Unggul 3-0 tidak seharusnya tak dianggap. Keunggulan itu tidak begitu jelas. Ini membuat saya gila karena besarnya tim lain dan pengaruh mereka juga penting. Prioritas Juventus adalah scudetto ketujuh dan kami juga akan bermain di Coppa Italia."" ""Kami akan mencoba menjuarai Liga Champions tapi jika Anda percaya hasil imbang seperti malam ini mematahkan semangat kami, saya tidak setuju. Selalu ada naik dan turun. Jika kami imbang melawan Tottenham di Liga Champions, itu bukan kerugian besar, itu bukan kekalahan!"" Juve akan gantian tandang ke Stadion Wembley di leg kedua pada Kamis (8/3/2018) dini hari WIB.                                                "
__label__sepakbola,"           - Juventus membuang keunggulan dua gol saat menjamu Tottenham Hotspur di leg pertama babak 16 besar Liga Champions. Kedua tim bermain imbang 2-2. Dalam pertandingan di Allianz Stadium, Rabu (14/2/2018) dinihari WIB, Juventus memulai dengan amat baik. Gonzalo Higuain sudah membawa mereka unggul di menit kedua. Higuain menggandakannya pada menit ke-9 lewat titik penalti. Tapi kemudian Spurs balik menekan dan menguasai pertandingan. Harry Kane lantas mencetak gol balasan di menit ke-35. Juventus nyaris menjauh lagi setelah mendapatkan penalti di ujung babak pertama, namun Higuain gagal menceploskannya. Spurs melanjutkan tekanannya di babak kedua, lalu menyamakan kedudukan melalui tendangan bebas Christian Eriksen pada menit ke-71. Skor 2-2 bertahan sampai laga berakhir. Hasil ini jadi kerugian besar untuk Juventus, mengingat leg kedua akan digelar di markas Spurs. Sebaliknya bagi Spurs, hasil imbang 0-0 atau 1-1 sudah cukup untuk meloloskan mereka dengan keunggulan gol tandang. Baru dua menit laga berjalan, Juventus sudah unggul. Dari tendangan bebas, umpan Miralem Pjanic mengarah ke Gonzalo Higuain yang lolos dari pengawalan pemain Spurs. Higuain melepaskan tembakan first-time dan bersarang di pojok kiri bawah gawang. Pada menit ke-8, Spurs dihukum penalti setelah Ben Davies melanggar Federico Bernardeschi. Higuain maju sebagai eksekutor dan mengarahkan tendangan ke pojok kiri. Di menit ke-17, Kane terjatuh saat menerima bola di dalam kotak penalti di bawah tekanan Medhi Benatia. Spurs meminta penalti, tapi wasit tak melihatnya sebagai sebuah pelanggaran. Spurs mulai lebih menguasai bola selepas tertinggal dua gol. Peluang bagus dicatatkan di menit ke-26, saat Christian Eriksen melepaskan umpan terobosan lambung ke Kane di dalam kotak penalti. Menghadapi Gianluigi Buffon dalam jarak dekat, sundulan Kane tertepis. Spurs kembali mendapatkan peluang tiga menit berselang, kali ini dari tendangan bebas. Mulanya eksekusi Eriksen membentur pagar pemain, tapi bola pantul kembali kepadanya. Eriksen menembak kembali, kali ini melenceng ke kanan gawang. Juventus merespons lewat serangan balik. Higuain menerima sodoran Pjanic di dalam kotak penalti dan mengarahkan sepakan mendatar menyasar pojok kiri gawang. Terlalu melebar. Spurs terus melancarkan tekanan. Pada menit ke-32, Kane mendapatkan bola di sisi kiri di dalam kotak penalti dan menendang sembari memutar tubuhnya. Bola bergulir tak terlalu kencang lalu ditepis Buffon ke luar lapangan. Usaha Spurs membuahkan hasil di menit ke-35. Mereka memenangi bola di area tengah, bola dikuasai Alli lantas diteruskan ke Kane yang tak terkawal. Buffon mencoba maju untuk mengadang Kane, tapi penyerang Spurs itu dengan sigap melewatinya dan menceploskan bola ke dalam gawang. Spurs melanjutkan tekanannya. Lima menit berselang, sepakan keras Eriksen mengarah ke gawang tapi bisa ditepis oleh Buffon.  Di menit ke-42, umpan terukur Eriksen mengarah ke Alli di depan gawang. Hanya saja sundulan Alli melambung tipis. Pada masa injury time babak pertama, Juventus kembali mendapatkan penalti usai Serge Aurier menjatuhkan Costa. Higuain maju sebagai penendang, tapi kali ini gagal setelah sepakannya menghantam mistar gawang. Juventus menebar ancaman di menit ke-57. Bernardeschi melepaskan sepakan dari sisi kanan, Lloris sigap menghalau ke luar lapangan. Dari sepak pojok yang dihasilkan, umpan lambung Pjanic ditanduk Mandzukic di depan gawang. Masih tepat ke arah Lloris. Spurs balas mengancam di menit ke-70. Kane merangsek dari kiri dan mengarahkan tembakan mendatar ke arah pojok kiri gawang. Buffon masih mampu mengantisipasi. Spurs sukses menyamakan kedudukan dua menit berselang. Mendapatkan tendangan bebas di depan kotak penalti, Eriksen bertindak sebagai eksekutornya. Dia melepaskan tendangan mendatar ke pojok kiri bawah gawang dan tak kuasa dihentikan Buffon. Sebuah kesalahan bisa saja berbuah fatal untuk Spurs. Umpan yang ceroboh di lapangan tengah diserobot Rodrigo Bentancur dan diteruskan ke Higuain. Bola disodorkan lagi di Bernardeschi di kanan yang melakukan percobaan. Bola membentur bek Spurs lalu diamankan Lloris yang nyaris terkecoh. Juventus mencoba meningatkan intensitas serangan, sementara Spurs cenderung menurunkan tempo. Di menit ke-85, Juventus mendapatkan kesempatan dari sepak pojok. Hanya saja tandukan Benatia menyambut umpan Pjanic melambung. Dua menit kemudian, Costa melalukan tusukan di sisi kiri melewati tiga pemain. Namun umpan silangnya bisa dipotong oleh Jan Vertonghen. Sampai pertandingan usai, tak ada lagi gol tercipta. Skor akhir imbang 2-2. Juventus: Gianluigi Buffon; Mattia De Sciglio, Medhi Benatia, Giorgio Chiellini, Alex Sandro; Sami Khedira (Bentancur 66'), Miralem Pjanic; Federico Bernardeschi, Mario Mandzukic (Sturaro 76'), Douglas Costa (Asamoah 92'); Gonzalo Higuain Spurs: Hugo Lloris; Serge Aurier, Jan Vertonghen, Davinson Sanchez, Ben Davies; Mousa Dembele, Eric Dier; Erik Lamela (Moura 89'), Dele Alli (Son 83'), Christian Eriksen (Wanyama 92'); Harry Kane                                               "
